partijnummer,partij,volgnummer,naam,kieskring,stemmen
10,Partij voor de Dieren,18,"Keller, H.J. (Hiltje) (v)",20,0
10,Partij voor de Dieren,19,"van Doorn, M.E.C. (Michelle) (v)",8,42
10,Partij voor de Dieren,19,"van Doorn, M.E.C. (Michelle) (v)",9,44
10,Partij voor de Dieren,19,"van Doorn, M.E.C. (Michelle) (v)",10,29
10,Partij voor de Dieren,19,"van Doorn, M.E.C. (Michelle) (v)",11,28
10,Partij voor de Dieren,19,"van Doorn, M.E.C. (Michelle) (v)",12,24
10,Partij voor de Dieren,19,"van Doorn, M.E.C. (Michelle) (v)",13,15
10,Partij voor de Dieren,19,"van Doorn, M.E.C. (Michelle) (v)",14,23
10,Partij voor de Dieren,19,"van Doorn, M.E.C. (Michelle) (v)",15,18
10,Partij voor de Dieren,19,"van Doorn, M.E.C. (Michelle) (v)",16,5
10,Partij voor de Dieren,19,"van Doorn, M.E.C. (Michelle) (v)",17,39
10,Partij voor de Dieren,19,"van Doorn, M.E.C. (Michelle) (v)",18,165
10,Partij voor de Dieren,19,"van Doorn, M.E.C. (Michelle) (v)",19,48
10,Partij voor de Dieren,19,"van Doorn, M.E.C. (Michelle) (v)",20,0
10,Partij voor de Dieren,20,"Plusquin, P.S.M.L. (Pascale) (v)",8,12
10,Partij voor de Dieren,20,"Plusquin, P.S.M.L. (Pascale) (v)",9,29
10,Partij voor de Dieren,20,"Plusquin, P.S.M.L. (Pascale) (v)",10,31
10,Partij voor de Dieren,20,"Plusquin, P.S.M.L. (Pascale) (v)",11,15
10,Partij voor de Dieren,20,"Plusquin, P.S.M.L. (Pascale) (v)",12,14
10,Partij voor de Dieren,20,"Plusquin, P.S.M.L. (Pascale) (v)",13,10
10,Partij voor de Dieren,20,"Plusquin, P.S.M.L. (Pascale) (v)",14,12
10,Partij voor de Dieren,20,"Plusquin, P.S.M.L. (Pascale) (v)",15,19
10,Partij voor de Dieren,20,"Plusquin, P.S.M.L. (Pascale) (v)",16,2
10,Partij voor de Dieren,20,"Plusquin, P.S.M.L. (Pascale) (v)",17,15
10,Partij voor de Dieren,20,"Plusquin, P.S.M.L. (Pascale) (v)",18,33
10,Partij voor de Dieren,20,"Plusquin, P.S.M.L. (Pascale) (v)",19,740
10,Partij voor de Dieren,20,"Plusquin, P.S.M.L. (Pascale) (v)",20,0
10,Partij voor de Dieren,21,"van der Velden, R.T.J. (Ruud) (m)",8,8
10,Partij voor de Dieren,21,"van der Velden, R.T.J. (Ruud) (m)",9,8
10,Partij voor de Dieren,21,"van der Velden, R.T.J. (Ruud) (m)",10,5
10,Partij voor de Dieren,21,"van der Velden, R.T.J. (Ruud) (m)",11,6
10,Partij voor de Dieren,21,"van der Velden, R.T.J. (Ruud) (m)",12,14
10,Partij voor de Dieren,21,"van der Velden, R.T.J. (Ruud) (m)",13,534
10,Partij voor de Dieren,21,"van der Velden, R.T.J. (Ruud) (m)",14,230
10,Partij voor de Dieren,21,"van der Velden, R.T.J. (Ruud) (m)",15,72
10,Partij voor de Dieren,21,"van der Velden, R.T.J. (Ruud) (m)",16,8
10,Partij voor de Dieren,21,"van der Velden, R.T.J. (Ruud) (m)",17,18
10,Partij voor de Dieren,21,"van der Velden, R.T.J. (Ruud) (m)",18,10
10,Partij voor de Dieren,21,"van der Velden, R.T.J. (Ruud) (m)",19,9
10,Partij voor de Dieren,21,"van der Velden, R.T.J. (Ruud) (m)",20,3
10,Partij voor de Dieren,22,"Smit, I.R. (Ilse) (v)",8,63
10,Partij voor de Dieren,22,"Smit, I.R. (Ilse) (v)",9,36
10,Partij voor de Dieren,22,"Smit, I.R. (Ilse) (v)",10,36
10,Partij voor de Dieren,22,"Smit, I.R. (Ilse) (v)",11,35
10,Partij voor de Dieren,22,"Smit, I.R. (Ilse) (v)",12,19
10,Partij voor de Dieren,22,"Smit, I.R. (Ilse) (v)",13,19
10,Partij voor de Dieren,22,"Smit, I.R. (Ilse) (v)",14,41
10,Partij voor de Dieren,22,"Smit, I.R. (Ilse) (v)",15,44
10,Partij voor de Dieren,22,"Smit, I.R. (Ilse) (v)",16,6
10,Partij voor de Dieren,22,"Smit, I.R. (Ilse) (v)",17,22
10,Partij voor de Dieren,22,"Smit, I.R. (Ilse) (v)",18,44
10,Partij voor de Dieren,22,"Smit, I.R. (Ilse) (v)",19,26
10,Partij voor de Dieren,22,"Smit, I.R. (Ilse) (v)",20,0
10,Partij voor de Dieren,23,"Vestering, L. (Leonie) (v)",8,19
10,Partij voor de Dieren,23,"Vestering, L. (Leonie) (v)",9,15
10,Partij voor de Dieren,23,"Vestering, L. (Leonie) (v)",10,32
10,Partij voor de Dieren,23,"Vestering, L. (Leonie) (v)",11,23
10,Partij voor de Dieren,23,"Vestering, L. (Leonie) (v)",12,17
10,Partij voor de Dieren,23,"Vestering, L. (Leonie) (v)",13,7
10,Partij voor de Dieren,23,"Vestering, L. (Leonie) (v)",14,9
10,Partij voor de Dieren,23,"Vestering, L. (Leonie) (v)",15,11
10,Partij voor de Dieren,23,"Vestering, L. (Leonie) (v)",16,4
10,Partij voor de Dieren,23,"Vestering, L. (Leonie) (v)",17,15
10,Partij voor de Dieren,23,"Vestering, L. (Leonie) (v)",18,20
10,Partij voor de Dieren,23,"Vestering, L. (Leonie) (v)",19,7
10,Partij voor de Dieren,23,"Vestering, L. (Leonie) (v)",20,1
10,Partij voor de Dieren,24,"Travaille, A. (Anjo) (m)",8,87
10,Partij voor de Dieren,24,"Travaille, A. (Anjo) (m)",9,12
10,Partij voor de Dieren,24,"Travaille, A. (Anjo) (m)",10,3
10,Partij voor de Dieren,24,"Travaille, A. (Anjo) (m)",11,8
10,Partij voor de Dieren,24,"Travaille, A. (Anjo) (m)",12,7
10,Partij voor de Dieren,24,"Travaille, A. (Anjo) (m)",13,4
10,Partij voor de Dieren,24,"Travaille, A. (Anjo) (m)",14,3
10,Partij voor de Dieren,24,"Travaille, A. (Anjo) (m)",15,8
10,Partij voor de Dieren,24,"Travaille, A. (Anjo) (m)",16,1
10,Partij voor de Dieren,24,"Travaille, A. (Anjo) (m)",17,7
10,Partij voor de Dieren,24,"Travaille, A. (Anjo) (m)",18,8
10,Partij voor de Dieren,24,"Travaille, A. (Anjo) (m)",19,5
10,Partij voor de Dieren,24,"Travaille, A. (Anjo) (m)",20,0
10,Partij voor de Dieren,25,"de Wrede, K. (Kirsten) (v)",8,42
10,Partij voor de Dieren,25,"de Wrede, K. (Kirsten) (v)",9,34
10,Partij voor de Dieren,25,"de Wrede, K. (Kirsten) (v)",10,28
10,Partij voor de Dieren,25,"de Wrede, K. (Kirsten) (v)",11,23
10,Partij voor de Dieren,25,"de Wrede, K. (Kirsten) (v)",12,24
10,Partij voor de Dieren,25,"de Wrede, K. (Kirsten) (v)",13,11
10,Partij voor de Dieren,25,"de Wrede, K. (Kirsten) (v)",14,14
10,Partij voor de Dieren,25,"de Wrede, K. (Kirsten) (v)",15,16
10,Partij voor de Dieren,25,"de Wrede, K. (Kirsten) (v)",16,1
10,Partij voor de Dieren,25,"de Wrede, K. (Kirsten) (v)",17,19
10,Partij voor de Dieren,25,"de Wrede, K. (Kirsten) (v)",18,23
10,Partij voor de Dieren,25,"de Wrede, K. (Kirsten) (v)",19,15
10,Partij voor de Dieren,25,"de Wrede, K. (Kirsten) (v)",20,0
10,Partij voor de Dieren,26,"van der Zanden, C.J.M. (Rinie) (v)",8,14
10,Partij voor de Dieren,26,"van der Zanden, C.J.M. (Rinie) (v)",9,8
10,Partij voor de Dieren,26,"van der Zanden, C.J.M. (Rinie) (v)",10,3
10,Partij voor de Dieren,26,"van der Zanden, C.J.M. (Rinie) (v)",11,5
10,Partij voor de Dieren,26,"van der Zanden, C.J.M. (Rinie) (v)",12,6
10,Partij voor de Dieren,26,"van der Zanden, C.J.M. (Rinie) (v)",13,9
10,Partij voor de Dieren,26,"van der Zanden, C.J.M. (Rinie) (v)",14,8
10,Partij voor de Dieren,26,"van der Zanden, C.J.M. (Rinie) (v)",15,2
10,Partij voor de Dieren,26,"van der Zanden, C.J.M. (Rinie) (v)",16,1
10,Partij voor de Dieren,26,"van der Zanden, C.J.M. (Rinie) (v)",17,4
10,Partij voor de Dieren,26,"van der Zanden, C.J.M. (Rinie) (v)",18,6
10,Partij voor de Dieren,26,"van der Zanden, C.J.M. (Rinie) (v)",19,13
10,Partij voor de Dieren,26,"van der Zanden, C.J.M. (Rinie) (v)",20,0
10,Partij voor de Dieren,27,"Janssens, T.A.O. (Trees) (v)",8,16
10,Partij voor de Dieren,27,"Janssens, T.A.O. (Trees) (v)",9,8
